,0,1,2
0,[50 50 50],0.0,150
1,[49 50 50],0.007606964338989857,149
2,[48 49 50],0.01333314293847545,147
3,[48 50 50],0.015343662983842014,148
4,[47 49 50],0.020558159297662262,146
5,[47 50 50],0.023214291685370845,147
6,[46 48 50],0.027227451417117975,144
7,[46 49 50],0.028274753347629432,145
8,[46 50 50],0.031223261847783065,146
9,[45 48 50],0.034594608243114014,143
10,[45 49 50],0.03626662496063836,144
11,[45 50 50],0.03937521639344458,145
12,[44 47 50],0.04172541195482977,141
13,[44 48 50],0.04240452858615401,142
14,[44 49 50],0.04446942363192836,143
15,[44 50 50],0.04767504717978719,144
16,[43 47 50],0.04933684793176364,140
17,[43 48 50],0.05053095512337408,141
18,[43 49 50],0.052860231817615365,142
19,[43 50 50],0.056127914160059175,143
20,[42 46 50],0.056874429361094915,138
21,[42 47 50],0.05735045912874979,139
22,[42 48 50],0.05891508515995356,140
23,[42 49 50],0.06143106126745259,141
24,[42 50 50],0.06473926650845163,142
25,[41 46 50],0.0647818348902521,137
26,[41 47 50],0.06568831085331601,138
27,[41 48 50],0.06752812266009373,139
28,[41 49 50],0.07018046809113845,140
29,[40 45 50],0.07272763047821197,135
30,[40 46 50],0.07306707435864163,136
31,[41 50 50],0.07351486596408696,141
32,[40 47 50],0.07430666669718342,137
33,[40 48 50],0.07635610937291659,138
34,[40 49 50],0.07911035745166443,139
35,[39 45 50],0.08097104367518639,134
36,[39 46 50],0.08167900968726852,135
37,[40 50 50],0.08246081268852214,140
38,[39 47 50],0.08318086830601895,136
39,[39 48 50],0.08539314487938554,137
40,[39 49 50],0.08822459938498521,138
41,[38 44 50],0.08934484424564061,132
42,[38 45 50],0.08957983523720552,133
43,[38 46 50],0.0905861546102904,134
44,[39 50 50],0.09158357397910964,139
45,[38 47 50],0.0922975106415179,135
46,[38 48 50],0.09463809300648451,136
47,[38 49 50],0.09752837487983111,137
48,[37 44 50],0.0979622325160346,131
49,[37 45 50],0.09851926531939369,132
50,[37 46 50],0.09976955955423332,133
51,[38 50 50],0.10089001623741774,138
52,[37 47 50],0.10165021125716799,134
53,[37 48 50],0.10409287217022044,135
54,[36 43 50],0.1067938081511708,129
55,[36 44 50],0.10694129076727381,130
56,[37 49 50],0.10702785130273665,136
57,[36 45 50],0.10776704516005028,131
58,[36 46 50],0.1092185687726577,132
59,[37 50 50],0.11038744066000003,137
60,[36 47 50],0.11123722577809624,133
61,[36 48 50],0.1137615228710875,134
62,[35 43 50],0.11582478669066884,128
63,[35 44 50],0.11625827327615346,129
64,[36 49 50],0.11673002083499116,135
65,[35 45 50],0.11730959363818189,130
66,[35 46 50],0.11892823907926953,131
67,[36 50 50],0.12008362320068924,136
68,[35 47 50],0.12106005627188174,132
69,[35 48 50],0.12364968290592776,133
70,[34 42 50],0.12515166902556457,126
71,[34 43 50],0.12522070893650702,127
72,[34 44 50],0.12589797693813973,128
73,[35 49 50],0.12664262668905998,134
74,[34 45 50],0.12713959462651048,129
75,[34 46 50],0.12889773778527183,130
76,[35 50 50],0.12998685945257232,135
77,[34 47 50],0.13112261830501487,131
78,[34 48 50],0.13376428980637672,132
79,[33 42 50],0.1346396157949505,125
80,[33 43 50],0.13496584782943424,126
81,[33 44 50],0.13585160982378927,127
82,[34 49 50],0.13677414077473823,133
83,[33 45 50],0.1372543926974414,128
84,[33 46 50],0.1391293328174661,129
85,[34 50 50],0.14010601521800775,134
86,[33 47 50],0.1414307364800425,130
87,[33 48 50],0.14411341747393278,131
88,[32 42 50],0.1445019043808464,124
89,[32 41 50],0.14450687190719563,123
90,[32 43 50],0.14505076396776453,125
91,[32 44 50],0.1461153170712095,126
92,[33 49 50],0.14713377447118994,132
93,[32 45 50],0.14765493361875368,127
94,[32 46 50],0.14962775172052115,128
95,[33 50 50],0.1504505836818338,133
96,[32 47 50],0.15199184176412472,129
97,[31 41 50],0.15450061884328123,122
98,[32 48 50],0.15470619698815588,130
99,[31 42 50],0.15472915687647576,123
100,[31 43 50],0.15547102817738584,124
101,[31 44 50],0.15668916566958102,125
102,[32 49 50],0.15773151308484107,131
103,[31 45 50],0.15834506486186886,126
104,[31 46 50],0.1603997780753331,127
105,[32 50 50],0.16103075028314048,132
106,[31 47 50],0.16281479865675305,128
107,[30 41 50],0.16488399153311237,121
108,[30 40 50],0.16496156855726182,120
109,[30 42 50],0.16531694582519066,122
110,[31 48 50],0.1655527938943274,129
111,[30 43 50],0.16622630843683792,123
112,[30 44 50],0.167576451180142,124
113,[31 49 50],0.1685781693179119,130
114,[30 45 50],0.1693310795680762,125
115,[30 46 50],0.1714540064506678,126
116,[31 50 50],0.17185746660356227,131
117,[30 47 50],0.17390982037275524,127
118,[29 40 50],0.17551712860449678,119
119,[29 41 50],0.175653075128422,120
120,[29 42 50],0.17626501268232989,121
121,[30 48 50],0.176664426485746,128
122,[29 43 50],0.17731972856173084,122
123,[29 44 50],0.17878323364495788,123
124,[30 49 50],0.17968545379845977,129
125,[29 45 50],0.18062143006751735,124
126,[29 46 50],0.18280070789739672,125
127,[30 50 50],0.18294253486668496,130
128,[29 47 50],0.1852884474795936,126
129,[28 40 50],0.18648373198879392,118
130,[28 39 50],0.18663473404343087,117
131,[28 41 50],0.1868081310888953,119
132,[28 42 50],0.18757670702457696,120
133,[29 48 50],0.18805341663978803,127
134,[28 43 50],0.1887574310087369,121
135,[28 44 50],0.19031804052864137,122
136,[29 49 50],0.19106606245018626,128
137,[28 45 50],0.19222656396677432,123
138,[29 50 50],0.1942987049892146,129
139,[28 46 50],0.19445177668686328,124
140,[28 47 50],0.19696357575602083,125
141,[27 39 50],0.1978173338423056,116
142,[27 40 50],0.1978625773462882,117
143,[27 41 50],0.19835313258256862,118
144,[27 42 50],0.19925860129020323,119
145,[28 48 50],0.19973326909585526,126
146,[27 43 50],0.20054829588317663,120
147,[27 44 50],0.20219169549641072,121
148,[28 49 50],0.20273378172353979,127
149,[27 45 50],0.20415885313891635,122
150,[28 50 50],0.20593978656053114,128
151,[27 46 50],0.20642074071222222,123
152,[27 47 50],0.20894952554558113,124
153,[26 39 50],0.20943923545924858,115
154,[26 40 50],0.2096586544935535,116
155,[26 38 50],0.20966626727339957,114
156,[26 41 50],0.21029544803810346,117
157,[26 42 50],0.2113202471612838,118
158,[27 48 50],0.21171877795151836,125
159,[26 43 50],0.2127037831735299,119
160,[26 44 50],0.2144172462944879,120
161,[27 49 50],0.21470361375042205,126
162,[26 45 50],0.21643259741667298,121
163,[27 50 50],0.21788077868059472,127
164,[26 46 50],0.21872282565982412,122
165,[26 47 50],0.22126214926550206,123
166,[25 39 50],0.2215068363560578,114
167,[25 38 50],0.22155293321930528,113
168,[25 40 50],0.2218805079306208,115
169,[25 41 50],0.22264565145208787,116
170,[25 42 50],0.2237740495700812,117
171,[26 48 50],0.22402616130236885,124
172,[25 43 50],0.22523787646061916,118
173,[26 49 50],0.22699192449622546,125
174,[25 44 50],0.2270099752150675,119
175,[25 45 50],0.22906409271378467,120
176,[26 50 50],0.23013802129411326,126
177,[25 46 50],0.23137506843074565,121
178,[24 38 50],0.2339152263054664,112
179,[25 47 50],0.23391897697652858,122
180,[24 39 50],0.2340302536497867,113
181,[24 37 50],0.2342224897395364,111
182,[24 40 50],0.234540114201841,114
183,[24 41 50],0.23541744415577825,115
184,[24 42 50],0.23663524260599353,116
185,[25 48 50],0.2366732267789474,123
186,[24 43 50],0.2381671149352764,117
187,[25 49 50],0.23961661909126605,124
188,[24 44 50],0.23998748315799823,118
189,[24 45 50],0.2420717591330183,119
190,[25 50 50],0.24272937257234012,125
191,[24 46 50],0.24439647939257944,120
192,[23 38 50],0.2467652568193581,111
193,[23 37 50],0.24690549910074158,110
194,[24 47 50],0.24693940262302327,121
195,[23 39 50],0.2470232798268136,112
196,[23 40 50],0.24765286590297747,113
197,[23 41 50],0.24862767876211042,114
198,[24 48 50],0.24967957251990613,122
199,[23 42 50],0.24992195863167688,115
200,[23 43 50],0.25151070742227755,116
201,[24 49 50],0.25259734984261656,123
202,[23 44 50],0.2533698442347447,117
203,[23 45 50],0.2554763293145553,118
204,[24 50 50],0.255674418083307,124
205,[23 46 50],0.2578082565476823,119
206,[22 37 50],0.26011042652283345,109
207,[22 38 50],0.260119088586559,110
208,[23 47 50],0.26034491612586347,120
209,[22 39 50],0.26050344315951274,111
210,[22 36 50],0.2605036826976623,108
211,[22 40 50],0.2612376596386951,112
212,[22 41 50],0.26229648185543436,113
213,[23 48 50],0.2630668300855371,121
214,[22 42 50],0.26365538815022704,114
215,[22 43 50],0.2652907280050643,115
216,[23 49 50],0.2659557640811374,122
217,[22 44 50],0.26717983299362413,116
218,[23 50 50],0.2689947190553374,123
219,[22 45 50],0.26930110151112785,117
220,[22 46 50],0.27163405811072683,118
221,[21 37 50],0.2738561184007267,108
222,[21 38 50],0.2739968911022746,109
223,[21 36 50],0.2740953400434791,107
224,[22 47 50],0.27415938928175815,119
225,[21 39 50],0.2744921768716219,110
226,[21 40 50],0.2753170904184225,111
227,[21 41 50],0.27644747786134355,112
228,[22 48 50],0.27685895817400463,120
229,[21 42 50],0.2778600339135803,113
230,[21 43 50],0.2795323984234148,114
231,[22 49 50],0.2797158011427992,121
232,[21 44 50],0.2814432313168117,115
233,[22 50 50],0.2827141091171083,122
234,[21 45 50],0.2835722661895918,116
235,[21 46 50],0.2859003437186743,117
236,[20 37 50],0.28816596961380986,107
237,[20 36 50],0.28826803303547266,106
238,[21 47 50],0.2884094267100704,118
239,[20 38 50],0.2884232098308467,108
240,[20 35 50],0.28875468561892054,105
241,[20 39 50],0.28901510627285,109
242,[20 40 50],0.28991776095871447,110
243,[21 48 50],0.29108259900162703,119
244,[20 41 50],0.29110812283683135,111
245,[20 42 50],0.2925640689848891,112
246,[21 49 50],0.293904050629354,120
247,[20 43 50],0.2942644682898564,113
248,[20 44 50],0.2961892274371395,114
249,[21 50 50],0.29685905169117655,121
250,[20 45 50],0.2983193198695182,115
251,[20 46 50],0.3006367989866934,116
252,[19 36 50],0.30304906922335434,105
253,[19 37 50],0.30306831959971997,106
254,[20 47 50],0.3031247972611093,117
255,[19 35 50],0.30339416313698087,104
256,[19 38 50],0.30342737182695056,107
257,[19 39 50],0.30410246982031597,108
258,[19 40 50],0.30507072154467263,109
259,[20 48 50],0.3057675131721222,118
260,[19 41 50],0.30631016421735374,110
261,[19 42 50],0.30779981561544667,111
262,[20 49 50],0.3085501879412161,119
263,[19 43 50],0.3095197110085329,112
264,[19 44 50],0.311450925984742,113
265,[20 50 50],0.3114590740195503,120
266,[19 45 50],0.3135755860037424,114
267,[19 46 50],0.3158768639051716,115
268,[19 47 50],0.3183389668443854,116
269,[18 36 50],0.31847140228292675,104
270,[18 37 50],0.31859700949956965,105
271,[18 35 50],0.31869096045835343,103
272,[18 38 50],0.31904405221774046,106
273,[18 34 50],0.31928025454506365,102
274,[18 39 50],0.3197896989325242,107
275,[18 40 50],0.32081206519205735,108
276,[19 48 50],0.3209471142438882,117
277,[18 41 50],0.3220902516378693,109
278,[18 42 50],0.3236043707014347,110
279,[19 49 50],0.32368750836474747,118
280,[18 43 50],0.32533556191327745,111
281,[19 50 50],0.32654729904327134,119
282,[18 44 50],0.32726599630305014,112
283,[18 45 50],0.32937887074729216,113
284,[18 46 50],0.3316583933706297,114
285,[18 47 50],0.3340897612450208,115
286,[17 36 50],0.33457438470835804,103
287,[17 35 50],0.3346836492983516,102
288,[17 37 50],0.33479213865719254,104
289,[17 34 50],0.3351437536227736,101
290,[17 38 50],0.33531403883303035,105
291,[17 39 50],0.33611819339372184,106
292,[18 48 50],0.33665913168110273,116
293,[17 40 50],0.337183714938948,107
294,[17 41 50],0.3384907359516437,108
295,[18 49 50],0.3393535883864577,117
296,[17 42 50],0.3400204154053168,109
297,[17 43 50],0.3417549367179038,110
298,[18 50 50],0.34216110369670577,118
299,[17 44 50],0.3436774975934364,111
300,[17 45 50],0.3457722925418428,112
301,[17 46 50],0.3480244890199894,113
302,[17 47 50],0.35042019821047304,114
303,[16 36 50],0.35140477523602365,102
304,[16 35 50],0.3514183375673347,101
305,[16 37 50],0.3517010751999487,103
306,[16 34 50],0.35176477951741497,100
307,[16 38 50],0.3522852489725015,104
308,[16 33 50],0.35246813339812194,99
309,[17 48 50],0.352946441465632,115
310,[16 39 50],0.35313634599753035,105
311,[16 40 50],0.3542344568811435,106
312,[16 41 50],0.3555607102255625,107
313,[17 49 50],0.35559111340862,116
314,[16 42 50],0.3570972629836512,108
315,[17 50 50],0.35834294261521143,117
316,[16 43 50],0.35882728459868984,109
317,[16 44 50],0.3607349354415815,110
318,[16 45 50],0.3628053402200565,111
319,[16 46 50],0.36502455712577914,112
320,[16 47 50],0.3673795435198133,113
321,[15 35 50],0.3689500131494636,100
322,[15 36 50],0.3690180809155086,101
323,[15 34 50],0.3691977742232607,99
324,[15 37 50],0.3693797996314305,102
325,[15 33 50],0.3697846339125111,98
326,[16 48 50],0.3698581189480478,114
327,[15 38 50],0.37001407660064584,103
328,[15 39 50],0.37090089436858653,104
329,[15 40 50],0.37202129674835493,105
330,[16 49 50],0.37244892623791115,115
331,[15 41 50],0.37335737049651646,106
332,[15 42 50],0.3748922226493958,107
333,[16 50 50],0.3751413913662702,116
334,[15 43 50],0.3766099537782825,108
335,[15 44 50],0.3784956275928207,109
336,[15 45 50],0.3805352374281205,110
337,[15 46 50],0.3827156702052148,111
338,[15 47 50],0.38502466846797306,112
339,[14 35 50],0.3873443402113481,99
340,[15 48 50],0.3874507910829182,113
341,[14 36 50],0.3874803500449604,100
342,[14 34 50],0.38750798484519877,98
343,[14 37 50],0.38789469671328397,101
344,[14 33 50],0.38799374776269535,97
